id,Created At,Tweet,Location
1.65121E+18,2023-04-26 13:07:31+00:00,b'@hammedeko1 @donchymes @Chuks_jj When there was 8 months strike was people in Ogun and Oyo exempted...what is the r\xe2\x80\xa6 https://t.co/ot7aOXnz5v',b''
1.65121E+18,2023-04-26 12:50:29+00:00,b'@bashir_gwanduu @ariyo_adeleye @DeeOneAyekooto @Sengodson Igbo president will bring security in the North nd come f\xe2\x80\xa6 https://t.co/HqG1tQvFTX',b'Listen here '
1.65121E+18,2023-04-26 12:49:03+00:00,"b'Armed herdsmen have reportedly invaded Opaha Community in Edikwu Ward 2 of Apa LG, Benue State, killing 15 persons including an army officer'",b'Nigeria'
1.6512E+18,2023-04-26 12:40:53+00:00,b'@rotilaw @cobbo3 We have them in form of Fulani herdsmen in Nigeria. Killing indigenous people and occupying their\xe2\x80\xa6 https://t.co/U4D9cfHWo1',"b'Toronto, Ontario'"
1.6512E+18,2023-04-26 12:34:15+00:00,"b'@PastorMarvy How many times have the bullets of boko haram, fulani herdsmen, unknown gunmen, police, bandits have k\xe2\x80\xa6 https://t.co/NQt03xxAob'",b''
1.6512E+18,2023-04-26 12:32:06+00:00,b'@BashirAhmaad Meanwhile in your country you have national museum of poverty and killer herdsmen \xf0\x9f\x98\x8f Ode',b''
1.6512E+18,2023-04-26 12:23:21+00:00,"b'@Polymath_16 Why are you attacking me? Attack the FG for the insecurity, bandit , herdsmen attacks, kidnapping , Bo\xe2\x80\xa6 https://t.co/VKOq2FHm2S'",b''
1.6512E+18,2023-04-26 12:20:48+00:00,"b'Herdsmen Invade Ondo State Community, Kill Farmer, Injure Eight Other Residents | Sahara Reporters  Confirming the\xe2\x80\xa6 https://t.co/6NfMwc3sMu'",b'Ghana'
1.6512E+18,2023-04-26 12:19:20+00:00,"b'Armed herdsmen kill soldier, 14 others in Benue https://t.co/dFBWpYJEvp'",b'Enugu'
1.6512E+18,2023-04-26 12:17:26+00:00,"b""@codshalom77 @MiddlebeltTimes If it wasn't herdsmen then they should stop carrying gun's around the country like it\xe2\x80\xa6 https://t.co/yCHIJaTeC1""",b''
1.6512E+18,2023-04-26 12:17:07+00:00,"b""@SaharaReporters With the problem of all these herdsmen every day, where are we heading to in this country for God's sake?""",b''
1.6512E+18,2023-04-26 12:12:33+00:00,b'Amotekun Cautions On Influx Of Illegal Herdsmen Into Ondo https://t.co/uHN8zj3tfT https://t.co/3jYDZucPJG',"b'Lagos, Nigeria'"
1.6512E+18,2023-04-26 12:07:54+00:00,"b'@abikedabiri The war in Sudan is smaller than the silent war in Nigeria. \nThe Fulani herdsmen,bandits,bokoharam,Unk\xe2\x80\xa6 https://t.co/iZXZxfQaxq'","b'Hauxton, England'"
1.6512E+18,2023-04-26 12:02:52+00:00,b'@DokunOjomo Buhari came with TOTAL islamization and Fulanization of Nigeria. He was curtailed first 4 years by Sara\xe2\x80\xa6 https://t.co/3e85s0Wk9G',b''
1.65119E+18,2023-04-26 11:57:41+00:00,"b'Armed herdsmen kill soldier, 14 others in Benue https://t.co/WEjwR2AWD5'",b''
1.65119E+18,2023-04-26 11:55:32+00:00,b'@duke_of_mosho @celestine_JB Wish SW well\n\nWe need it d most...\nRemember buhari s from d north\nDo u want a verified\xe2\x80\xa6 https://t.co/UygwYOi9UP',b'Ibadan'
1.65119E+18,2023-04-26 11:52:46+00:00,"b'Armed herdsmen kill soldier, 14 others in Benue\n\nhttps://t.co/7oEfn27s0o\nhttps://t.co/7oEfn27s0o'",b'Nigeria'
1.65119E+18,2023-04-26 11:38:50+00:00,b'@joyextravagant @AfamDeluxo Infested with killer herdsmen',"b'Enugu, Nigeria'"
1.65119E+18,2023-04-26 11:30:44+00:00,"b'@Oluwathelma @akeem_kadri @bobloco_ I also remember that in the heat of the killer Fulani herdsmen in Ibarapa, Sund\xe2\x80\xa6 https://t.co/fgbhIFsDg5'",b'Nigeria'
1.65119E+18,2023-04-26 11:28:05+00:00,b'@t4tosin @SavvyRinu @abikedabiri Be more worried about fulani herdsmen iswap and boko haram with your government th\xe2\x80\xa6 https://t.co/QwEptBWxj6',"b'\xc4\xb0stanbul, T\xc3\xbcrkiye'"
1.65119E+18,2023-04-26 11:25:33+00:00,"b'@Oluwathelma @akeem_kadri @bobloco_ ""Call a dog a bad name, then hang it"". Igbo cannot tell Northerners to go back\xe2\x80\xa6 https://t.co/iA2KsZoOZ8'",b'Nigeria'
1.65119E+18,2023-04-26 11:22:36+00:00,"b""@rltone22 @Fil4410Fil44 @vicktop55 No he won't, most American weapons are overpriced piece of junk, which didn't do\xe2\x80\xa6 https://t.co/k20Gr5jZjF""",b''
1.65118E+18,2023-04-26 11:08:23+00:00,"b'""The Edikwun Council ward Chairman of the Labour Party in Benue State, Nathaniel Ochoche was killed by suspected he\xe2\x80\xa6 https://t.co/3R8M3olYY8'",b'Online \xf0\x9f\x9b\xb0\xef\xb8\x8f\xf0\x9f\xaa\x90'
1.65118E+18,2023-04-26 11:00:32+00:00,"b""@Muhammedsanusy @attamakuza Did the Ombatse issue just happen out of thin air?\n\nWeren't some atrocities committed b\xe2\x80\xa6 https://t.co/P83ZJU7j3Q""",b''
1.65118E+18,2023-04-26 10:46:50+00:00,"b'@Muktar_Jnr @attamakuza @SampGreatest Since you are a history lover, you should know when the herdsmen are through/\xe2\x80\xa6 https://t.co/DMDdaShtcX'",b''
1.65118E+18,2023-04-26 10:45:33+00:00,"b'@ADEBAYO47376331 @Jerryike9 @BOGbadams No be to dey use bleaching cream be the development, Herdsmen just raided an\xe2\x80\xa6 https://t.co/LAvuZkTtlS'","b'Lagos, Nigeria'"
1.65118E+18,2023-04-26 10:43:29+00:00,"b'@Moh_Serlis @bobloco_ @nus Go and tell your terrorist bokoharm brothers to repent, tell your religion extremists to\xe2\x80\xa6 https://t.co/P743Pp5Kj0'",b'Somewhere in space'
1.65118E+18,2023-04-26 10:43:15+00:00,b'@Muktar_Jnr @SampGreatest @attamakuza Answer the question he asked 1st\n\nEvery group in the world has right to self\xe2\x80\xa6 https://t.co/We9F4niRP2',b''
1.65117E+18,2023-04-26 10:41:10+00:00,"b'@Moh_Serlis @bobloco_ @nus Ndi bambiala \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 born throwey Almanjiri kids. Bokoharam, Iswap, killer herdsmen, bandits\xe2\x80\xa6 https://t.co/2lN6mJ7glo'",b'Somewhere in space'
1.65117E+18,2023-04-26 10:38:25+00:00,b'@Oluwafi95410426 @SaharaReporters @leroikris IPOB but the ones happening in other regions are Fulani herdsmen or un\xe2\x80\xa6 https://t.co/2dYOzL3ySZ',"b'Abuja, Nigeria'"
1.65117E+18,2023-04-26 10:29:07+00:00,b'@Princemoye1 @Princemoye1  WITH ALL DUR RESPECT SIR!!! Are you boy supposed to carry cutlass on road? Are they herdsmen or police',b''
1.65117E+18,2023-04-26 10:28:18+00:00,b'@Chuks_jj The north and south south that have been giving the presidency 90% of their votes tell me what they have\xe2\x80\xa6 https://t.co/0x6uCyFzdq',"b'Federal Capital Territory, Nig'"
1.65117E+18,2023-04-26 10:26:18+00:00,b'@Waspapping_ I hope he takes drastic action against the terrorism that is overrunning the entire North including th\xe2\x80\xa6 https://t.co/mlHmVufQox',b'Nigeria'
1.65116E+18,2023-04-26 10:00:39+00:00,b'@eLDropsy @yakubwudil This is funny.\n\nThe organised disenfranchisment of Igbos in Lagos was what? Wat of our treate\xe2\x80\xa6 https://t.co/flon1vguNj',b''
1.65116E+18,2023-04-26 09:58:29+00:00,b'Make dem sha no carry herdsmen join this people \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xb2 https://t.co/kVxy29u58C',b'Inside life '
1.65116E+18,2023-04-26 09:55:06+00:00,b'@mo_shuues @nnolim1 @Tola_Ogunleye @itssonjosh When herdsmen were killing people up-and-down and federal govt tryin\xe2\x80\xa6 https://t.co/n4k88TI5Xo',b'Enugu'
1.65116E+18,2023-04-26 09:55:01+00:00,"b'@SaharaReporters As we can see, nigeria governments is behind this herdsmen attacks, otherwise how come they were q\xe2\x80\xa6 https://t.co/xbUW4nlUfJ'",b''
1.65116E+18,2023-04-26 09:53:48+00:00,"b'@Akinscoat @seyilaw1 Listen to the nonsense u are saying,u call this freedom?people were killed recently by herdsme\xe2\x80\xa6 https://t.co/nJY3FChZTz'","b'Abuja, Nigeria'"
1.65116E+18,2023-04-26 09:51:58+00:00,"b""@Waspapping_ last week herds men attacked ondo state..killed n kidnaped Yoruba ppl.. is herdsmen Igbo?. don't have\xe2\x80\xa6 https://t.co/c7ZHx8D5lr""",b''
1.65116E+18,2023-04-26 09:48:00+00:00,"b'Herdsmen Invade Ondo State Community, Kill Farmer, Injure Eight Other Residents | Sahara Reporters\n\nConfirming the\xe2\x80\xa6 https://t.co/uGOeEclipF'",b'Africa'
1.65116E+18,2023-04-26 09:32:55+00:00,b'@Brightgoldenboy Will this video end the barbaric killings of southern Kaduna and northern Christians orchestrated\xe2\x80\xa6 https://t.co/XX5LMXiHWh',b'Out of Earth'
1.65116E+18,2023-04-26 09:30:40+00:00,b'Bauchi Oil &amp; Zamfara Gold is for the North\nYoruba jobs for Yorubas\n\nThe Oil in Delta is for Nigeria\nOil Wells in th\xe2\x80\xa6 https://t.co/GjzOTrCbBV',"b'Doln\xc3\xad Sokolovec, \xc4\x8cesk\xc3\xa1 republi'"
1.65115E+18,2023-04-26 09:21:33+00:00,b'Yesterday evening my colleague texted that killer herdsmen invaded his community. Today might seem like a new day b\xe2\x80\xa6 https://t.co/wXKDKhEA6X',b'Emirates Stadium'
1.65115E+18,2023-04-26 08:58:36+00:00,"b'The chances of getting beheaded by BH, bandit and herdsmen https://t.co/nwmmfxA0dX'",b'Isle Of The Blessed '
1.65115E+18,2023-04-26 08:50:57+00:00,"b""@Francismore_ @realFFK @fkeyamo @ProfOsinbajo It's a thousand times better to have a common sense without education\xe2\x80\xa6 https://t.co/OrgLRNG6g2""",b''
1.65115E+18,2023-04-26 08:46:34+00:00,"b'@DukeofNsK @Waspapping_ And more than half of this go end up joining boko, some herdsmen and few other go join iswa\xe2\x80\xa6 https://t.co/Rtyp58XZkN'","b'Federal Capital Territory, Nig'"
1.65115E+18,2023-04-26 08:46:08+00:00,"b""@vanguardngrnews Isn't he the same man who claimed to have been kidnapped by the fulani herdsmen, who took pictures\xe2\x80\xa6 https://t.co/xkPDdSeu3x""",b'naija'
1.65114E+18,2023-04-26 08:41:09+00:00,"b'Breaking News:Fulani Terrorists Herdsmen Abduct 29 Residents In Nigerian Capital City, Abuja In Mass Midnight Attac\xe2\x80\xa6 https://t.co/KPT4L9G11I'",b''
1.65114E+18,2023-04-26 08:30:51+00:00,b'They\xe2\x80\x99ve created a hit squad and branded them as herdsmen so people think attacks are ethnically motivated. https://t.co/hgqwk98d92',b'Benin'
1.65114E+18,2023-04-26 08:24:37+00:00,"b'@SaharaReporters Buhari whole achievement, is to embolden Fulani herdsmen to kill &amp; rape as they like without any p\xe2\x80\xa6 https://t.co/a7DPnyeL5J'",b''
1.65114E+18,2023-04-26 08:24:00+00:00,b'@Waspapping_ Same igbos contributed money for you when you lied that your brother was kidnapped by herdsmen last year',b''
1.65114E+18,2023-04-26 08:23:03+00:00,b'@kuwait_magix @General_Oluchi People wey no fit fight herdsmen',b'Stamford Bridge'
1.65114E+18,2023-04-26 08:19:31+00:00,"b""@stemarc2003 @Pirtim Just wait they are coming you guys think it's the igbos that's your problem whereas your ances\xe2\x80\xa6 https://t.co/FRv5ah07E0""","b'Edmonton, Alberta'"
1.65114E+18,2023-04-26 08:16:56+00:00,b'@kuwait_magix Our military are more  interested in protecting the political elites and Fulani herdsmen and their cow.',b''
1.65114E+18,2023-04-26 08:12:59+00:00,b'@real_aahmad You have never used this Energy on all the Beheading of Northerners everyday by Fulani Herdsmen.. Can\xe2\x80\xa6 https://t.co/zuWEOZYftB',b'Nigeria'
1.65114E+18,2023-04-26 08:11:23+00:00,"b'... herdsmen, Boko haram, unknown gunmen, wanton property destructions and making their communities to be unsafe purposely.'",b'Metaverse '
1.65114E+18,2023-04-26 08:08:51+00:00,"b'@AHayatu Better than bandits,herdsmen and boko HARAM dominated states where farmers are raped and get killed on dai\xe2\x80\xa6 https://t.co/m2VznumkCo'",b'Nigeria'
1.65114E+18,2023-04-26 08:04:42+00:00,"b'@BIAFRAN_NATION @Shehusky @chinedu_rufus Secondly, no one is stopping u from protecting yourself from terrorist her\xe2\x80\xa6 https://t.co/zsfkSeh0V1'",b' Ikoyi'
1.65113E+18,2023-04-26 07:51:25+00:00,"b""@Real_Bucho @PromiseUrchman @FS_Yusuf_ That's why your tribe will continue to be a meat for the herdsmen. Mr long mouth""",b''
1.65113E+18,2023-04-26 07:50:25+00:00,"b""@Oiza30770116 @jeffphilips1 @Okeygeraldino Don't forget Boko Haram, bandits and Fulani herdsmen are all from Islam.\xe2\x80\xa6 https://t.co/ylPIkKXW0M""",b'Everywhere'
1.65113E+18,2023-04-26 07:47:44+00:00,"b'@DwizardKing @Pirtim It is this type of stewpid mindset by some Ibos that make them the butt of this country, but f\xe2\x80\xa6 https://t.co/JUbp13qc9O'",b'Middle Belt '
1.65113E+18,2023-04-26 07:44:15+00:00,"b'@RitaRitaalfa @DavidHundeyin In your conscience, did Tinubu won the presidential election? I have said time after t\xe2\x80\xa6 https://t.co/pCJcftXTHw'",b''
1.65113E+18,2023-04-26 07:42:38+00:00,b'#ESN  are in the bushes of Biafra land to protect us from been attack by Fulani herdsmen and Boko haram. https://t.co/twsZWz4SOz',b''
1.65113E+18,2023-04-26 07:32:52+00:00,"b'@NigeriaStories In the same country, we have FG directly budgeting #100bn yearly for the herdsmen, while those who\xe2\x80\xa6 https://t.co/mUp2nKbxyK'","b'Lagos, Nigeria'"
1.65112E+18,2023-04-26 07:18:27+00:00,"b""@kuwait_magix Our military no dey do laidat! Don't disturb them! If protesters are gathering at Lekki Tollgate or i\xe2\x80\xa6 https://t.co/WMzv88tYDx""",b'Wakanda'
1.65112E+18,2023-04-26 07:10:48+00:00,b'@yakubwudil Fulani herdsmen are boiling Nigeria already! More people have died in Nigeria in the past 4 yrs than in\xe2\x80\xa6 https://t.co/GzV7P9DQLG',b'United Kingdom'
1.65112E+18,2023-04-26 07:07:07+00:00,b'@DrewPavlou Tibet currently has a population of 3.66 million people and a per capita disposable income of 26700 yua\xe2\x80\xa6 https://t.co/z0VHFzdTvF',b'\xe4\xb8\xad\xe5\x9b\xbd'
1.65112E+18,2023-04-26 07:04:09+00:00,"b'I said it very soon Enugu will always be in the news, just after the helicopter dropped those Fulani herdsmen in th\xe2\x80\xa6 https://t.co/OX6eVgkoK7'",b''
1.65112E+18,2023-04-26 07:02:10+00:00,b'@double_mic @SaharaReporters @officialABAT I nor dey wait for obi to come help me mugu those herdsmen nor fit try a\xe2\x80\xa6 https://t.co/qp8YuivlQV',b'In your heart \xf0\x9f\x92\x8b'
1.65112E+18,2023-04-26 07:00:01+00:00,b'Police officers help local herdsmen transfer their #livestock to a spring pasture in Ili Kazak Autonomous Prefectur\xe2\x80\xa6 https://t.co/I8JQj6tQQg',b'Beijing'
1.65112E+18,2023-04-26 06:57:04+00:00,b'@Pirtim So says one whose brother led the troops that massacred millions of igbos in cold blood because he wants to\xe2\x80\xa6 https://t.co/e5KrFRbw1F',"b'Edmonton, Alberta'"
1.65111E+18,2023-04-26 06:21:35+00:00,b'@dipoaina1 @PeterObi Before 2023 herdsmen and boko haram never wipe the north finish \xf0\x9f\x98\x82',"b'Lagos, Nigeria'"
1.65111E+18,2023-04-26 06:20:09+00:00,b'@Hlergo @abati1990 Why are they saying herdsmen instead of Fulani herdsmen',"b'Lagos, Nigeria'"
1.65111E+18,2023-04-26 06:19:07+00:00,b'LP confirms killing of ward chairman by herdsmen in Benue\xc2\xa0\nhttps://t.co/JWC1C7dQ4R',b'Nigeria'
1.65111E+18,2023-04-26 06:15:25+00:00,"b'@Ayo_olann @Shehusky @chinedu_rufus Are we terrorists?? IPOB is indigenous people of Biafra,,we are only asking for\xe2\x80\xa6 https://t.co/B67uqQLK4u'",b'biafra land'
1.65111E+18,2023-04-26 06:14:35+00:00,b'Police hunt suspected herdsmen who killed Benue Labour Party chairman https://t.co/dLcSssKBXc',b'Lagos'
1.65111E+18,2023-04-26 06:13:58+00:00,b'@NOLLAHOOD @chibestvalen @StepheniaOmeh @Princemoye1 At least My region are not Boko haram and herdsmen and school shooters',b'Valhalla '
1.6511E+18,2023-04-26 05:59:34+00:00,b'@uzonna40 @ChinoOnuh @MiddlebeltTimes @SKefason It is you and your generation that will face whatever you are predi\xe2\x80\xa6 https://t.co/XQMIGsETuR',b''
1.6511E+18,2023-04-26 05:56:56+00:00,b'@ChinoOnuh @Chibuzo36549869 @MiddlebeltTimes @SKefason Why did herdsmen have their way in your communities\n\nSince a\xe2\x80\xa6 https://t.co/r4ViJThgE7',b''
1.6511E+18,2023-04-26 05:54:39+00:00,b'@ChinoOnuh @Chibuzo36549869 @MiddlebeltTimes @SKefason All of you are so disgusting\n\nHow can people be mourning and\xe2\x80\xa6 https://t.co/7STmwtnF9H',b''
1.6511E+18,2023-04-26 05:53:29+00:00,b'@faladeo_JForce @instablog9ja Imam Abdullah Abdulkadir of Jos he saved more than 300 lives predominantly Christians\xe2\x80\xa6 https://t.co/Vn5BGA7WAy',b''
1.6511E+18,2023-04-26 05:51:29+00:00,b'@redcap_blondie School is definitely not a scam. The word is proscribe not declare. For your information Fulani her\xe2\x80\xa6 https://t.co/vOoe7bfN4C',b''
1.6511E+18,2023-04-26 05:50:08+00:00,b'@Ziliyaxx 8 years of a Northern Muslim president but na your people for north fulani herdsmen dey slaughter daily l\xe2\x80\xa6 https://t.co/1WOEKA9zXh',b'Canaan Land '
1.65109E+18,2023-04-26 05:21:05+00:00,"b""@BenueSon_ And where are the herdsmen he connived with?\n\nIf the herdsmen aren't caught then this is no news!""",b'Lagos'
1.65109E+18,2023-04-26 05:16:07+00:00,"b'@Blessed22222 @Aminaruk Don\xe2\x80\x99t mind the BH, herdsmen, bandits terrorists\xe2\x80\xa6.they need to remove the pecks in their eyes'",b'Nigeria'
1.65109E+18,2023-04-26 05:09:21+00:00,b'@EmirSirdam Very compromised...when nbc have told them to reduce reports on herdsmen attack.... endangering the who\xe2\x80\xa6 https://t.co/hbBXcrI6Jw',b''
1.65109E+18,2023-04-26 04:57:45+00:00,"b'@adlexy @akintollgate @PoliceNG @OfficialDSSNG Have you kept your eyes on BH, bandits and herdsmen who have been killing on daily basis?'",b''
1.65109E+18,2023-04-26 04:51:06+00:00,b'Police hunt suspected herdsmen who killed Benue Labour Party chairman - https://t.co/B9nI3pF02i',"b'3 Adetoun close, off college road, ogba, Ikeja Lagos state'"
1.65107E+18,2023-04-26 03:32:31+00:00,"b""But why them never arrest the herdsmen he conspired with \xf0\x9f\xa4\xb7 \n\nIt's common sense na, arrest all parties involved https://t.co/FzmdJXAld1""",b'Jos . Abuja . Lagos . Delta'
1.65106E+18,2023-04-26 03:18:06+00:00,b'Very skillful herdsmen on horseback in northern China show their special techniques.\xf0\x9f\x90\xb4\xf0\x9f\x90\x8e #horse #riding #skill https://t.co/mmdVpNP5JB',"b'Hohhot, Inner Mongolia, China'"
1.65106E+18,2023-04-26 02:58:22+00:00,b'@jon_d_doe His Ancestors saved him from you. You sure would have cheated on him after 2 yrs. Of marrying you. You a\xe2\x80\xa6 https://t.co/LsO0hx1aNB',b''
1.65106E+18,2023-04-26 02:55:14+00:00,b'@el_bonga A buhari that cannot support Nigeria Air supported  Air peace. I wish he can also support Nigeria farmers\xe2\x80\xa6 https://t.co/wMVBGBdLUM',b''
1.65106E+18,2023-04-26 02:55:04+00:00,"b""@Zage31909521 @Ibrahimly01 @Nelson65691 @DailyPostNGR I never sound insulting; Nevertheless, I'm Igbo , I'm a Niger\xe2\x80\xa6 https://t.co/Ca5JsyvrUE""",b'my home'
1.65105E+18,2023-04-26 02:33:29+00:00,b'@Ibrahim77404362 @Spotlight_Abby And she didn\xe2\x80\x99t marry a Fulani herdsmen or bokoharamist  either\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\x98\x82',b'Nigeria'
1.65103E+18,2023-04-26 01:24:47+00:00,b'@KDHef @TechBushman @GodPenuel Uhh Macedonians are described frequently as pale and blond. They were horse herdsmen\xe2\x80\xa6 https://t.co/uMxtu3Dbtc',b''
1.65103E+18,2023-04-26 01:13:07+00:00,"b""I haven't heard much about Operation Crocodile Smile and Snake Dance lately. It\xe2\x80\x99s all been Operation Fowl Play, tar\xe2\x80\xa6 https://t.co/vC5ddpxQMg""","b'Jacksonville Florida, USA'"
1.65102E+18,2023-04-26 00:45:38+00:00,"b'@SaharaReporters Please do well to refer them as what they truly are, they are Fulani terrorists masquerading as he\xe2\x80\xa6 https://t.co/9bgqgy4g6V'",b''
1.65102E+18,2023-04-26 00:29:04+00:00,b'Magnificent livestock migration: Herdsmen in #Xinjiang transfer to spring pastures\nhttps://t.co/4LzA36K10o https://t.co/ADrSUfG43E',b''
1.65102E+18,2023-04-26 00:27:39+00:00,b'Herdsmen kill LP chairman in Benue - https://t.co/qSqblkhwuW https://t.co/RnAESWlir8',b'Nigeria'
1.65102E+18,2023-04-26 00:26:36+00:00,b'Herdsmen kill LP chairman in Benue - https://t.co/qSqblkhwuW https://t.co/0b1V4SdwHS',b'Nigeria'
1.65102E+18,2023-04-26 00:24:27+00:00,"b'@antonioguterres Why are you,your colleagues kept quite on the crimes Nigeria government committing with his fulani\xe2\x80\xa6 https://t.co/d2nW1bZg5G'",b''
1.65102E+18,2023-04-26 00:13:16+00:00,"b'The Chairman of the Labour Party in Edikwun ward, Apa Local Government Area of Benue State, Nathaniel Ochoche, has\xe2\x80\xa6 https://t.co/HCPifyYb5s'",b'Nigeria'
1.65101E+18,2023-04-25 23:56:20+00:00,b'@yusufsu66903563 @Akachuk10891721 @victor497_ @doverun @SaharaReporters Ur herdsmen terrorist brothers started the\xe2\x80\xa6 https://t.co/YzxQnNDsGV',b''
1.65101E+18,2023-04-25 23:43:49+00:00,"b""@antonioguterres Stop pretending as if you don't know what is happening in Biafra, Nigeria government are using the\xe2\x80\xa6 https://t.co/zovRyu8UZ7""",b''
1.65101E+18,2023-04-25 23:40:02+00:00,"b'@abikedabiri @nemanigeria We bring them back and hand them over to Fulani herdsmen? God forbid, thank you for the e\xe2\x80\xa6 https://t.co/cHJl489Tw1'",b''
1.651E+18,2023-04-25 23:26:23+00:00,b'@ETM_Republic Herdsmen we give you Apapa as this weeks sacrifice',"b'imodi imosan, ijebu- ogun stat'"
1.651E+18,2023-04-25 23:21:20+00:00,"b'@MalcolmInfiniti Just know Barrister that this hurried Census, a couple of weeks before PMB bow out by May, 29th, i\xe2\x80\xa6 https://t.co/FALDXBJcut'",b'Abuja - Nigeria'
1.651E+18,2023-04-25 23:10:16+00:00,b'@Ayanleke16 @abati1990 I hope the herdsmen visit you',b'USA'
1.651E+18,2023-04-25 22:50:59+00:00,b'Suspected herdsmen kill Benue Labour Party chairman https://t.co/tryL2CXJtL',"b'Lagos, Nigeria'"
1.65099E+18,2023-04-25 22:36:08+00:00,b'@Olatunji_korex @Zayn100k @TJLoyo @PO_SupportGroup Your party has been there in the last 8 years. What have you don\xe2\x80\xa6 https://t.co/QKJcMyduvR',"b'Toronto, Ontario'"
1.65099E+18,2023-04-25 22:29:43+00:00,b'@Spriter99880 I was deeply concerned about US silent on UK \xf0\x9f\x87\xac\xf0\x9f\x87\xa7/Fulani herdsmen terrorist business center called Nigeria.',b'Biafra'
1.65099E+18,2023-04-25 22:27:05+00:00,"b""@JudeOnyeke2 @abati1990 You are jealous because you don't have one. You are just someone who dropped from the sky.\xe2\x80\xa6 https://t.co/uJ7ZpClbBo""","b'Ijebu-Ode, Nigeria'"
1.65099E+18,2023-04-25 22:25:43+00:00,b'@abati1990 \xf0\x9f\x98\xad\xf0\x9f\x98\xad\n\nBut Herdsmen ?!!',b''
1.65099E+18,2023-04-25 22:25:42+00:00,b'@Spriter99880 Putin abeg send ur boys for the sake of Easterners part of Nigeria.\n\nThey are now importing more Fula\xe2\x80\xa6 https://t.co/AVnI0IT9sw',"b'Lagos, Nigeria'"
1.65098E+18,2023-04-25 21:54:56+00:00,"b'Just within the last 48 hours, Fulani herdsmen have attacked several communities in the south Viz:- Edo, Enugu, Ond\xe2\x80\xa6 https://t.co/7cDL9Aztt5'",b'Nigeria'
1.65098E+18,2023-04-25 21:46:26+00:00,b'@MichaelOvie9 @jcokechukwu You must be insane. What is the difference between your criminal Simon and the fulani herdsmen? \xe1\xbb\xa4m\xe1\xbb\xa5 an\xe1\xbb\xa5 \xe1\xbb\x8dh\xe1\xbb\x8ba.',b''
1.65098E+18,2023-04-25 21:38:05+00:00,b'@FasanmiLawrence @SAINTDENIX @Titilolaoluwa Na u dey play here bro for real. U think say herdsmen dey Waka without\xe2\x80\xa6 https://t.co/jjJOZlJaHj',b''
1.65098E+18,2023-04-25 21:31:22+00:00,b'@ConcernedPunter @SAINTDENIX @Titilolaoluwa Spiritual remote wey no work against herdsmen.\n\nDey play',"b'Lagos, Nigeria'"
1.65097E+18,2023-04-25 21:19:35+00:00,"b""@PIDOMNIGERIA It's better you die fighting than to be killed while sleeping at home by boko haram, iswap,herdsmen,\xe2\x80\xa6 https://t.co/QNn1a8468D""","b'Asaba, Nigeria'"
1.65097E+18,2023-04-25 21:10:44+00:00,"b'@SBWARAH @EbereGodwin13 @Yahaya_IV @Pinktourmline Fulanis, herdsmen Boko Haram Jihadist fighters are WORST'",b''
1.65097E+18,2023-04-25 20:57:28+00:00,"b'@PastorMarvy I guess Boko Haram, ISWAP, Fulani Herdsmen and Bandits kill with catapault. Miserable wazzock!'","b'New York, USA'"
1.65097E+18,2023-04-25 20:52:45+00:00,b'@fkeyamo I hope it is not the type of \xe2\x80\x9crice\xe2\x80\x9d that BAT and his friend the Nobel laureate were exporting? I struggle\xe2\x80\xa6 https://t.co/lcwTCOSvtu',b'United Kingdom and Nigeria'
1.65097E+18,2023-04-25 20:51:47+00:00,b'Herdsmen murder Labour Party Chairman in Benue https://t.co/SBIl7aVAoE',b'United Kingdom \xf0\x9f\x87\xac\xf0\x9f\x87\xa7'
1.65097E+18,2023-04-25 20:50:24+00:00,b'@faladeo_JForce @instablog9ja Imam Abdullah Abdulkadir of Jos he saved more than 300 lives predominantly Christians\xe2\x80\xa6 https://t.co/TgwxktO6th',b''
1.65096E+18,2023-04-25 20:39:56+00:00,b'Herdsmen kill Labour Party chairman in Benue\xc2\xa0 https://t.co/CLd9il34Gk',b'Everywhere'
1.65096E+18,2023-04-25 20:34:58+00:00,"b'@BORNSTUNAS @woye1 The money used to bail out Igbo man business, ought to have been used for herdsmen,I trust you are oK with that'",b''
1.65096E+18,2023-04-25 20:32:45+00:00,b'@vanguardngrnews These so called churches have caused more damage in recent years to the country than herdsmen',b''
1.65096E+18,2023-04-25 20:21:21+00:00,"b'@OfficialDSSNG should be ashame of not being able to arrest even one #BokoHaram, #Herdsmen, #bandits\n member despit\xe2\x80\xa6 https://t.co/9sfeKSZy11'",b'Eket'
1.65095E+18,2023-04-25 20:01:49+00:00,b'@abati1990 Political killings!  Herdsmen &amp; APC government are 5&amp;6',b'Phone\xf0\x9f\x87\xb3\xf0\x9f\x87\xac\xf0\x9f\x87\xac\xf0\x9f\x87\xad\xf0\x9f\x87\xb9\xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x87\xaf\xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x87\xba\xf0\x9f\x87\xb8'
